scientificName,spp_name_corrected,assessmentId,internalTaxonId,realm,systems,assessmentDate,redlistCategory,criteriaVersion,populationTrend,Synonyms_or_previous_lump,Cat_effect,EXCLUDE_cats_not_attributed,Web_of_Science_no_claim,Snowball,Wallach_AU_mammal_no_claim,Opportunistic,IUCN_references,Doherty_references0_NA,Dickman_AU_mammal,Medina_references0_NA,Woinarski_AU_mammal,Garnett2020_AU_birds,Garnett2010_AU_birds,Alberts_iguanas,Oedin_bats,Welch_bats,Hume_EX_birds,Hess,Search_conducted,Mass_g_final,exclude_species,class
Traversia lyalli,Traversia lyalli,235580956,22698593,Australasian,Terrestrial,2023-05-22 00:00:00 UTC,Extinct,3.1,,Xenicus lyalli lyalli,Predation,,0,6,,,2,1,,2,,,,,,,6,,2025-06-01T00:00:00Z,,included_species,Birds
Trichechus manatus,Trichechus manatus,43792740,22103,Nearctic|Neotropical,Freshwater (=Inland waters)|Marine,2023-09-04 00:00:00 UTC,Vulnerable,3.1,Unknown,NA,Disease,,1,,,,1,,,,,,,,,,,,2025-02-01T00:00:00Z,341000,excluded_species,Mammals
Troglodytes sissonii,Troglodytes sissonii,179767818,22711380,Neotropical,Terrestrial,2020-08-31 00:00:00 UTC,Near Threatened,3.1,Unknown,Thryomanes sissonii,Predation,,0,,,,0,,,,,,,,,,,,2025-07-01T00:00:00Z,7.8,included_species,Birds
Tropidophis bucculentus,Tropidophis bucculentus,75607979,75606372,Neotropical,Terrestrial,2015-07-21 00:00:00 UTC,Critically Endangered,3.1,Unknown,Ungalia bucculenta,Predation,,0,,,,0,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Tropidophis jamaicensis,Tropidophis jamaicensis,75608034,75606528,Neotropical,Terrestrial,2015-07-21 00:00:00 UTC,Endangered,3.1,Decreasing,Tropidophis haetianus jamaicensis,Predation,,0,,,,2,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Tropidophis schwartzi,Tropidophis schwartzi,75608069,75606623,Neotropical,Terrestrial,2015-07-21 00:00:00 UTC,Critically Endangered,3.1,Unknown,Tropidophis caymanensis schwartzi,Predation,,0,,,,1,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,Reptiles
Tropidophis stejnegeri,Tropidophis stejnegeri,75608084,75606659,Neotropical,Terrestrial,2015-07-21 00:00:00 UTC,Near Threatened,3.1,Decreasing,Tropidophis pardalis stejnegeri,Predation,,0,,,,0,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Tropidophis stullae,Tropidophis stullae,75608089,75606669,Neotropical,Terrestrial,2014-11-08 00:00:00 UTC,Critically Endangered,3.1,Decreasing,Tropidophis maculatus stullae,Predation,,0,,,,2,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Tropidoscincus aubrianus,Tropidoscincus aubrianus,123255524,176184,Australasian,Terrestrial,2017-12-11 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,1,1,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Tukutuku rakiurae,Tukutuku rakiurae,120188000,10252,Australasian,Terrestrial,2018-02-17 00:00:00 UTC,Endangered,3.1,Decreasing,Hoplodactylus rakiurae,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Tupaia nicobarica,Tupaia nicobarica,115166757,22454,Indomalayan,Terrestrial,2016-07-11 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,1,,,,,,,,,,,2025-04-01T00:00:00Z,170.3,included_species,Mammals
Turdus celaenops,Turdus celaenops,132076271,22708803,Palearctic,Terrestrial,2018-08-09 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,0,1,,1,,,,,,,,,2025-04-01T00:00:00Z,84.5,included_species,Birds
Turdus ravidus,Turdus ravidus,235578991,22708835,Neotropical,Terrestrial,2023-05-23 00:00:00 UTC,Extinct,3.1,,NA,Predation,,0,,,,1,,,,,,,,,,Not attributed,,2025-05-01T00:00:00Z,,included_species,
Turdus xanthorhynchus,Turdus xanthorhynchus,176239121,22736414,Afrotropical,Terrestrial,2020-05-29 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-06-01T00:00:00Z,82.5,included_species,Birds
Turnagra tanagra,Turnagra tanagra,230957445,22728820,Oceanian,Terrestrial,2023-03-24 00:00:00 UTC,Extinct,3.1,,NA,Predation,,0,,,,1,2,,,,,,,,,0,,2025-05-01T00:00:00Z,,included_species,
Turnix melanogaster,Turnix melanogaster,211931315,22680556,Australasian,Terrestrial,2021-12-13 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,Not attributed,1,,,,,,2025-05-01T00:00:00Z,87.06,included_species,Birds
Turnix olivii,Turnix olivii,210960314,22680572,Australasian,Terrestrial,2021-11-18 00:00:00 UTC,Critically Endangered,3.1,Unknown,Turnix olivii olivii,Predation,,0,,,,1,1,,,,1,0,,,,,,2025-05-01T00:00:00Z,56.39,included_species,Birds
Tylomys bullaris,Tylomys bullaris,22340265,22570,Neotropical,Terrestrial,2017-01-15 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-01-01T00:00:00Z,280,included_species,Mammals
Tympanocryptis condaminensis,Tympanocryptis condaminensis,83494963,83494956,Australasian,Terrestrial,2017-06-15 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Uperoleia mahonyi,Uperoleia mahonyi,114116571,114116565,Australasian,Terrestrial|Freshwater (=Inland waters),2020-08-10 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Urocyon littoralis,Urocyon littoralis,13985603,22781,Nearctic,Terrestrial,2013-07-23 00:00:00 UTC,Near Threatened,3.1,Increasing,Vulpes littoralis,Competition,,4,,,,0,,,,,,,,,,,,2025-01-01T00:00:00Z,1896,excluded_species,Mammals
Urosaurus auriculatus,Urosaurus auriculatus,12750339,64167,Neotropical,Terrestrial,2007-03-01 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,1,,,,1,1,,3,,,,,,,,,2025-01-01T00:00:00Z,,included_species,Reptiles
Varanus komodoensis,Varanus komodoensis,123633058,22884,Indomalayan,Terrestrial,2019-08-05 00:00:00 UTC,Endangered,3.1,Stable,NA,Predation,,2,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Vini kuhlii,Vini kuhlii,209660102,22684630,Oceanian,Terrestrial,2023-06-20 00:00:00 UTC,Endangered,3.1,Stable,,Predation,,0,2,,,0,1,,,,,,,,,,,2025-07-01T00:00:00Z,40,included_species,Birds
Vini peruviana,Vini peruviana,198765127,22684641,Oceanian,Terrestrial,2021-07-13 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,1,,,,1,1,,,,,,,,,,,2025-07-01T00:00:00Z,29,included_species,Birds
Vini ultramarina,Vini ultramarina,132055913,22684647,Oceanian,Terrestrial,2018-08-09 00:00:00 UTC,Critically Endangered,3.1,Stable,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,49.5,included_species,Birds
Vireo gracilirostris,Vireo gracilirostris,244053439,22705251,Neotropical,Terrestrial,2024-02-26 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,2,,,,,,,,,,,,2025-07-01T00:00:00Z,16.5,included_species,Birds
Wyulda squamicaudata,Wyulda squamicaudata,21950421,23091,Australasian,Terrestrial,2014-03-16 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,0,,0,,0,,Cats not mentioned,,0,,,,,,,,2025-01-01T00:00:00Z,1675,included_species,Mammals
Xenosaurus platyceps,Xenosaurus platyceps,12762122,64373,Nearctic|Neotropical,Terrestrial,2007-03-01 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,
Xeromys myoides,Xeromys myoides,22454469,23141,Australasian,Terrestrial|Freshwater (=Inland waters),2015-07-25 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,1,,0,,1,3,0,,3,,,,,,,,2025-02-01T00:00:00Z,41,included_species,Mammals
Zapornia sandwichensis,Zapornia sandwichensis,229349404,22692693,Oceanian,Terrestrial,2023-03-03 00:00:00 UTC,Extinct,3.1,,Porzana sandwichensis,Predation,,0,,,,1,1,,,,,,,,,0,,2025-05-01T00:00:00Z,,included_species,
Zenaida galapagoensis,Zenaida galapagoensis,157400314,22690758,Neotropical,Terrestrial,2020-08-14 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-06-01T00:00:00Z,111,included_species,Birds
Zenaida graysoni,Zenaida graysoni,178409463,22690740,Neotropical,Terrestrial,2020-08-26 00:00:00 UTC,Extinct in the Wild,3.1,,NA,Predation,,1,1,,,2,1,,2,,,,,,,,,2025-06-01T00:00:00Z,192,included_species,Birds
Zoothera terrestris,Zoothera terrestris,228158791,22708535,Palearctic,Terrestrial,2023-02-16 00:00:00 UTC,Extinct,3.1,,NA,Predation,,0,,,,2,2,,1,,,,,,,0,,2025-05-01T00:00:00Z,,included_species,
Zoothera turipavae,Zoothera turipavae,245818482,22728359,Australasian,Terrestrial,2024-02-26 00:00:00 UTC,Near Threatened,3.1,Unknown,NA,Predation,,0,,,,0,1,,1,,,,,,,,,2025-07-01T00:00:00Z,65.26,included_species,Birds
Zosterops albogularis,Zosterops albogularis,250085125,22714229,Australasian,Terrestrial,2024-01-26 00:00:00 UTC,Extinct,3.1,,NA,Predation,,1,,,,1,1,,,,0,0,,,,Not attributed,,2025-06-01T00:00:00Z,30,included_species,Birds
Zosterops tenuirostris,Zosterops tenuirostris,211535599,22714226,Australasian,Terrestrial,2021-12-02 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,2,,,,,2,1,,,,,,2025-05-01T00:00:00Z,17.2,included_species,Birds
Zyzomys maini,Zyzomys maini,22457141,23326,Australasian,Terrestrial,2015-05-06 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,1,,1,,Cats not mentioned,,0,,,,,,,,2025-02-01T00:00:00Z,94,included_species,Mammals
Zyzomys palatalis,Zyzomys palatalis,22457211,23327,Australasian,Terrestrial,2015-06-05 00:00:00 UTC,Critically Endangered,3.1,Unknown,NA,Predation,,0,,0,,2,1,Cats not mentioned,,0,,,,,,,,2025-02-01T00:00:00Z,123,included_species,Mammals
Zyzomys pedunculatus,Zyzomys pedunculatus,22456932,23324,Australasian,Terrestrial,2015-07-20 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,2,1,1,,1,,0,,0,,,,,,,,2025-02-01T00:00:00Z,100,included_species,Mammals
